feature,target,spearman_rho,p_value,n,abs_rho
dMNDWI_ring_0_250,coh_18-30h (diurnal),-0.5476190476190477,0.1600256425388966,8,0.5476190476190477
dMNDWI_ring_0_250,coh_diurnal,-0.5476190476190477,0.1600256425388966,8,0.5476190476190477
dWATER_FRAC_ring_250_500,coh_6-18h,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
dWATER_FRAC_ring_250_500,coh_short,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
surface_water_mid_advantage,coh_6-18h,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
surface_water_mid_advantage,coh_short,0.5476190476190477,0.1600256425388966,8,0.5476190476190477
wet_core_advantage,coh_18-30h (diurnal),-0.5476190476190477,0.1600256425388966,8,0.5476190476190477
wet_core_advantage,coh_diurnal,-0.5476190476190477,0.1600256425388966,8,0.5476190476190477
out_NDWI_core_minus_outer,att_2-6h,0.5367450401216933,0.17018920126883436,8,0.5367450401216933
MNDWI_contrast_persistence,coh_6-18h,-0.523809523809524,0.18272075053971484,8,0.523809523809524
MNDWI_contrast_persistence,coh_short,-0.523809523809524,0.18272075053971484,8,0.523809523809524
WATER_FRAC_contrast_persistence,att_18-30h (diurnal),-0.523809523809524,0.18272075053971484,8,0.523809523809524
WATER_FRAC_contrast_persistence,att_diurnal,-0.523809523809524,0.18272075053971484,8,0.523809523809524
WATER_FRAC_contrast_persistence,coh_2-6h,0.523809523809524,0.18272075053971484,8,0.523809523809524
dMNDWI_inner_minus_outer,coh_6-18h,-0.523809523809524,0.18272075053971484,8,0.523809523809524
dMNDWI_inner_minus_outer,coh_short,-0.523809523809524,0.18272075053971484,8,0.523809523809524
NDWI_contrast_persistence,coh_6-18h,-0.5000000000000001,0.20703124999999997,8,0.5000000000000001
NDWI_contrast_persistence,coh_short,-0.5000000000000001,0.20703124999999997,8,0.5000000000000001
dMNDWI_ring_0_250,coh_6-18h,-0.5000000000000001,0.20703124999999997,8,0.5000000000000001
dMNDWI_ring_0_250,coh_short,-0.5000000000000001,0.20703124999999997,8,0.5000000000000001
dWATER_FRAC_mid_minus_outer,coh_18-30h (diurnal),0.5000000000000001,0.20703124999999997,8,0.5000000000000001
dWATER_FRAC_mid_minus_outer,coh_diurnal,0.5000000000000001,0.20703124999999997,8,0.5000000000000001
wet_core_advantage,coh_6-18h,-0.5000000000000001,0.20703124999999997,8,0.5000000000000001
wet_core_advantage,coh_short,-0.5000000000000001,0.20703124999999997,8,0.5000000000000001
WATER_FRAC_contrast_persistence,coh_2-7d,-0.4761904761904762,0.23293553465009798,8,0.4761904761904762
dMNDWI_ring_250_500,coh_2-6h,-0.4761904761904762,0.23293553465009798,8,0.4761904761904762
dNDWI_ring_500_1000,coh_2-6h,0.4761904761904762,0.23293553465009798,8,0.4761904761904762
wet_mid_advantage,coh_2-6h,-0.4761904761904762,0.23293553465009798,8,0.4761904761904762
out_WATER_FRAC_core_minus_outer,att_2-7d,0.46355253465055324,0.2473232628072859,8,0.46355253465055324
out_WATER_FRAC_core_minus_outer,att_7-14d,0.46355253465055324,0.2473232628072859,8,0.46355253465055324
out_WATER_FRAC_core_minus_outer,att_long,0.46355253465055324,0.2473232628072859,8,0.46355253465055324
MNDWI_contrast_persistence,coh_18-30h (diurnal),-0.4523809523809524,0.260404767436885,8,0.4523809523809524
MNDWI_contrast_persistence,coh_diurnal,-0.4523809523809524,0.260404767436885,8,0.4523809523809524
dMNDWI_inner_minus_outer,coh_18-30h (diurnal),-0.4523809523809524,0.260404767436885,8,0.4523809523809524
dMNDWI_inner_minus_outer,coh_diurnal,-0.4523809523809524,0.260404767436885,8,0.4523809523809524
dWATER_FRAC_ring_250_500,att_2-6h,0.4523809523809524,0.260404767436885,8,0.4523809523809524
park_MNDWI_core_minus_outer,att_short,0.4523809523809524,0.260404767436885,8,0.4523809523809524
park_NDWI_core_minus_outer,coh_2-6h,0.4523809523809524,0.260404767436885,8,0.4523809523809524
surface_water_mid_advantage,att_2-6h,0.4523809523809524,0.260404767436885,8,0.4523809523809524
out_WATER_FRAC_core_minus_outer,att_18-30h (diurnal),0.43915503282683993,0.2763268401337456,8,0.43915503282683993
out_WATER_FRAC_core_minus_outer,att_diurnal,0.43915503282683993,0.2763268401337456,8,0.43915503282683993
NDWI_contrast_persistence,att_7-14d,0.4285714285714286,0.2894032248467901,8,0.4285714285714286
NDWI_contrast_persistence,att_short,0.4285714285714286,0.2894032248467901,8,0.4285714285714286
WATER_FRAC_contrast_persistence,att_2-7d,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dWATER_FRAC_ring_500_1000,coh_6-18h,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dWATER_FRAC_ring_500_1000,coh_short,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
surface_water_outer_advantage,coh_6-18h,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
surface_water_outer_advantage,coh_short,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
NDWI_contrast_persistence,coh_7-14d,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
NDWI_contrast_persistence,coh_long,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dMNDWI_mid_minus_outer,att_7-14d,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dMNDWI_ring_250_500,coh_6-18h,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dMNDWI_ring_250_500,coh_short,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDWI_inner_minus_outer,coh_2-6h,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDWI_mid_minus_outer,att_7-14d,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDWI_ring_250_500,att_7-14d,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDWI_ring_250_500,coh_2-6h,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDWI_ring_500_1000,coh_6-18h,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDWI_ring_500_1000,coh_short,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
park_MNDWI_core_minus_outer,att_18-30h (diurnal),0.4047619047619048,0.3198886412288162,8,0.4047619047619048
park_MNDWI_core_minus_outer,att_7-14d,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
park_MNDWI_core_minus_outer,att_diurnal,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
park_MNDWI_core_minus_outer,coh_7-14d,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
park_MNDWI_core_minus_outer,coh_long,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
park_NDWI_core_minus_outer,coh_18-30h (diurnal),0.4047619047619048,0.3198886412288162,8,0.4047619047619048
park_NDWI_core_minus_outer,coh_diurnal,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
wet_mid_advantage,coh_6-18h,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
wet_mid_advantage,coh_short,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dMNDWI_mid_minus_outer,att_short,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dMNDWI_mid_minus_outer,coh_6-18h,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dMNDWI_mid_minus_outer,coh_short,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDWI_mid_minus_outer,att_short,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDWI_mid_minus_outer,coh_6-18h,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDWI_mid_minus_outer,coh_short,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDWI_ring_0_250,att_short,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDWI_ring_0_250,coh_7-14d,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDWI_ring_0_250,coh_long,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dWATER_FRAC_ring_0_250,coh_2-6h,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dWATER_FRAC_ring_500_1000,att_short,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dWATER_FRAC_ring_500_1000,coh_2-6h,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
park_MNDWI_core_minus_outer,att_6-18h,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
surface_water_core_advantage,coh_2-6h,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
surface_water_outer_advantage,att_short,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
surface_water_outer_advantage,coh_2-6h,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
WATER_FRAC_contrast_persistence,att_6-18h,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
WATER_FRAC_contrast_persistence,coh_7-14d,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
WATER_FRAC_contrast_persistence,coh_long,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dMNDWI_ring_250_500,att_7-14d,0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDWI_ring_0_250,att_6-18h,0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDWI_ring_0_250,coh_2-6h,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDWI_ring_250_500,coh_7-14d,0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDWI_ring_250_500,coh_long,0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dWATER_FRAC_inner_minus_outer,att_2-7d,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
wet_mid_advantage,att_7-14d,0.3571428571428572,0.38512064355625636,8,0.3571428571428572
NDWI_contrast_persistence,att_18-30h (diurnal),0.3333333333333334,0.4197530864197531,8,0.3333333333333334
NDWI_contrast_persistence,att_diurnal,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
WATER_FRAC_contrast_persistence,att_short,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dMNDWI_mid_minus_outer,coh_7-14d,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dMNDWI_mid_minus_outer,coh_long,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dMNDWI_ring_500_1000,att_2-6h,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDWI_inner_minus_outer,att_short,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDWI_mid_minus_outer,coh_7-14d,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDWI_mid_minus_outer,coh_long,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDWI_ring_0_250,att_7-14d,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDWI_ring_250_500,att_18-30h (diurnal),0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDWI_ring_250_500,att_diurnal,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDWI_ring_500_1000,att_2-6h,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dWATER_FRAC_ring_0_250,att_2-6h,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
park_MNDWI_core_minus_outer,att_long,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
park_WATER_FRAC_core_minus_outer,att_short,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
park_WATER_FRAC_core_minus_outer,coh_2-6h,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
surface_water_core_advantage,att_2-6h,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
wet_outer_advantage,att_2-6h,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
NDWI_contrast_persistence,att_6-18h,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
NDWI_contrast_persistence,att_long,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
NDWI_contrast_persistence,coh_18-30h (diurnal),-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
NDWI_contrast_persistence,coh_diurnal,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
WATER_FRAC_contrast_persistence,att_2-6h,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
WATER_FRAC_contrast_persistence,att_long,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dMNDWI_ring_0_250,att_2-6h,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dMNDWI_ring_250_500,coh_18-30h (diurnal),-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dMNDWI_ring_250_500,coh_diurnal,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dMNDWI_ring_500_1000,coh_7-14d,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dMNDWI_ring_500_1000,coh_long,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dNDWI_ring_0_250,att_long,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dNDWI_ring_250_500,coh_6-18h,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dNDWI_ring_250_500,coh_short,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dWATER_FRAC_ring_0_250,coh_18-30h (diurnal),-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dWATER_FRAC_ring_0_250,coh_diurnal,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
