feature,target,spearman_rho,p_value,n,abs_rho
dNDVI_mid_minus_outer,coh_7-14d,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDVI_mid_minus_outer,coh_long,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDVI_ring_0_250,att_7-14d,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDVI_ring_250_500,att_18-30h (diurnal),-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDVI_ring_250_500,att_diurnal,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
green_contrast_persistence,coh_18-30h (diurnal),0.3333333333333334,0.4197530864197531,8,0.3333333333333334
green_contrast_persistence,coh_diurnal,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
green_core_advantage,att_7-14d,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
green_mid_advantage,att_18-30h (diurnal),-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
green_mid_advantage,att_diurnal,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
park_NDBI_core_minus_outer,coh_18-30h (diurnal),0.3333333333333334,0.4197530864197531,8,0.3333333333333334
park_NDBI_core_minus_outer,coh_2-6h,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
park_NDBI_core_minus_outer,coh_diurnal,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
built_contrast_persistence,coh_7-14d,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
built_contrast_persistence,coh_long,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dNDBI_inner_minus_outer,coh_2-7d,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dNDVI_inner_minus_outer,coh_7-14d,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dNDVI_inner_minus_outer,coh_long,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dNDVI_ring_0_250,att_long,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dNDVI_ring_250_500,coh_6-18h,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
dNDVI_ring_250_500,coh_short,0.30952380952380953,0.4556448907375822,8,0.30952380952380953
distance_km,att_2-6h,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
green_core_advantage,att_long,-0.30952380952380953,0.4556448907375822,8,0.30952380952380953
